Time SenderId SenderProto   ReceiverId ReceiverProto     Commodity          Quantity               
1349 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 277130                 
1350 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 284620                 
1351 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 239680                 
1352 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 262150                 
1353 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 239680                 
1354 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 247170                 
1355 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 247170                 
1356 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 254659.99999999997     
1357 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 224700                 
1358 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 247170                 
1359 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 307090                 
1360 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 292110                 
1361 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 299600                 
1362 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 277130                 
1363 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 284620                 
1364 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 239680                 
1365 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 262150                 
1366 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 239680                 
1367 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 247170                 
1368 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 247170                 
1369 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 254659.99999999997     
1370 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 224700                 
1371 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 359520.00000000006     
1372 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 307090                 
1373 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 292110                 
1374 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 299600                 
1375 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 277130                 
1376 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 284620                 
1377 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 239680                 
1378 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 262150                 
1379 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 239680                 
1380 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 247170                 
1381 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 247170                 
1382 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 254659.99999999997     
1383 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 352030.00000000006     
1384 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 359520.00000000006     
1385 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 307090                 
1386 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 292110                 
1387 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 299600                 
1388 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 277130                 
1389 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 284620                 
1390 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 239680                 
1391 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 262150                 
1392 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 239680                 
1393 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 247170                 
1394 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 247170                 
1395 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1396 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 352030.00000000006     
1397 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 359520.00000000006     
1398 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 307090                 
1399 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 292110                 
1400 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 299600                 
1401 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 277130                 
1402 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 284620                 
1403 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 239680                 
1404 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 262150                 
1405 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 239680                 
1406 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 247170                 
1407 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1408 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1409 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 352030.00000000006     
1410 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 359520.00000000006     
1411 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 307090                 
1412 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 292110                 
1413 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 299600                 
1414 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 277130                 
1415 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 284620                 
1416 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 239680                 
1417 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 262150                 
1418 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 239680                 
1419 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 367010                 
1420 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1421 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1422 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 352030.00000000006     
1423 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 359520.00000000006     
1424 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 307090                 
1425 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 292110                 
1426 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 299600                 
1427 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 277130                 
1428 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 284620                 
1429 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 239680                 
1430 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 262150                 
1431 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1432 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 367010                 
1433 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1434 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1435 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 352030.00000000006     
1436 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 359520.00000000006     
1437 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 307090                 
1438 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 292110                 
1439 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 299600                 
1440 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 277130                 
1441 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 359519.99999999994     
1442 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 239680                 
1443 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1444 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1445 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 367010                 
1446 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1447 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1448 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 352030.00000000006     
1449 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 359520.00000000006     
1450 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 307090                 
1451 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 292110                 
1452 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 299600                 
1453 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 277130                 
1454 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 284620                 
1455 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1456 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1457 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1458 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 367010                 
1459 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1460 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1461 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 352030.00000000006     
1462 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 359520.00000000006     
1463 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 307090                 
1464 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 292110                 
1465 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 299600                 
1466 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 277130                 
1467 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1468 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1469 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1470 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1471 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 367010                 
1472 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1473 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1474 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 352030.00000000006     
1475 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 359520.00000000006     
1476 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 307090                 
1477 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 292110                 
1478 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 299600                 
1479 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 434419.99999999994     
1480 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1481 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1482 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1483 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1484 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 367010                 
1485 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1486 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1487 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 352030.00000000006     
1488 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 359520.00000000006     
1489 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 307090                 
1490 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 292110                 
1491 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 411950                 
1492 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 434419.99999999994     
1493 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1494 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1495 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1496 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1497 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 367010                 
1498 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1499 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1500 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 352030.00000000006     
1501 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 434420                 
1502 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 307090                 
1503 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 449400                 
1504 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1505 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 434419.99999999994     
1506 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1507 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1508 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1509 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1510 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 367010                 
1511 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1512 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1513 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 352030.00000000006     
1514 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 359520.00000000006     
1515 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 419440                 
1516 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 449400                 
1517 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1518 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 434419.99999999994     
1519 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1520 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1521 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1522 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1523 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 367010                 
1524 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1525 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1526 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 352030.00000000006     
1527 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1528 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 419440                 
1529 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 449400                 
1530 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1531 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 434419.99999999994     
1532 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1533 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1534 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1535 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1536 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 367010                 
1537 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 449400                 
1538 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1539 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 471869.99999999994     
1540 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
1541 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 419440                 
1542 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 449400                 
1543 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1544 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 434419.99999999994     
1545 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1546 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1547 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1548 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1549 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 367010                 
1550 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1551 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 546770                 
1552 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 471869.99999999994     
1553 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
1554 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 419440                 
1555 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 449400                 
1556 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1557 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 434419.99999999994     
1558 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1559 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1560 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1561 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 449400                 
1562 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 367010                 
1563 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1564 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
1565 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 471869.99999999994     
1566 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
1567 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 419440                 
1568 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 449400                 
1569 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1570 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 434419.99999999994     
1571 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1572 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1573 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1574 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1575 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
1576 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1577 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
1578 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 471869.99999999994     
1579 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
1580 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 419440                 
1581 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 449400                 
1582 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1583 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 434419.99999999994     
1584 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1585 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 464379.99999999994     
1586 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 374500                 
1587 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1588 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 486850                 
1589 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1590 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
1591 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 471869.99999999994     
1592 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
1593 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 419440                 
1594 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 449400                 
1595 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1596 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 434419.99999999994     
1597 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1598 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 389480.00000000006     
1599 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
1600 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1601 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 486850                 
1602 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1603 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
1604 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 471869.99999999994     
1605 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
1606 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 419440                 
1607 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 449400                 
1608 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1609 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1610 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1611 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1612 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1613 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1614 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 486850                 
1615 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1616 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
1617 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 471869.99999999994     
1618 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
1619 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 419440                 
1620 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 449400                 
1621 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1622 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 434419.99999999994     
1623 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 554260                 
1624 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1625 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1626 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1627 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 486850                 
1628 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1629 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
1630 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 471869.99999999994     
1631 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
1632 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 419440                 
1633 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 524300                 
1634 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 396970                 
1635 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1636 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 539280                 
1637 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1638 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1639 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1640 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 486850                 
1641 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1642 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
1643 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 471869.99999999994     
1644 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
1645 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 419440                 
1646 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 449400                 
1647 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
1648 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1649 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 539280                 
1650 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1651 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1652 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1653 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 486850                 
1654 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1655 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
1656 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 471869.99999999994     
1657 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 576730                 
1658 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 419440                 
1659 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 599200                 
1660 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1661 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1662 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 539280                 
1663 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1664 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1665 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1666 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 486850                 
1667 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1668 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 531790.0000000001      
1669 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 546770                 
1670 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 501830.00000000006     
1671 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 576729.9999999999      
1672 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1673 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
1674 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 584220                 
1675 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 539280                 
1676 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 509319.99999999994     
1677 75       SFR_A_storage 68         SFR_A_separations SFR_A_spent_stored 516810                 
