SimId                                AgentId Time Value                  
a312f2fa-e129-4ec8-8591-a4a514762331 82      114  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      115  278749.79624621104     
a312f2fa-e129-4ec8-8591-a4a514762331 82      116  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      117  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      118  9.570409671119902e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      119  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      120  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      121  836249.3887386331      
a312f2fa-e129-4ec8-8591-a4a514762331 82      122  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      123  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      124  278749.79624621104     
a312f2fa-e129-4ec8-8591-a4a514762331 82      125  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      126  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      127  9.570409671119902e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      128  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      129  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      130  371666.39499494806     
a312f2fa-e129-4ec8-8591-a4a514762331 82      131  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      132  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      133  1.3937489812310552e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      134  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      135  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      136  9.570409671119902e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      137  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      138  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      139  371666.39499494806     
a312f2fa-e129-4ec8-8591-a4a514762331 82      140  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      141  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      142  464582.9937436851      
a312f2fa-e129-4ec8-8591-a4a514762331 82      143  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      144  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      145  1.0127909263612319e+07 
a312f2fa-e129-4ec8-8591-a4a514762331 82      146  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      147  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      148  371666.39499494806     
a312f2fa-e129-4ec8-8591-a4a514762331 82      149  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      150  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      151  464582.9937436851      
a312f2fa-e129-4ec8-8591-a4a514762331 82      152  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      153  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      154  9.663326269868638e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      155  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      156  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      157  929165.9874873701      
a312f2fa-e129-4ec8-8591-a4a514762331 82      158  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      159  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      160  464582.9937436851      
a312f2fa-e129-4ec8-8591-a4a514762331 82      161  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      162  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      163  9.663326269868638e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      164  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      165  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      166  464582.9937436851      
a312f2fa-e129-4ec8-8591-a4a514762331 82      167  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      168  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      169  1.0220825862361072e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      170  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      171  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      172  9.663326269868638e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      173  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      174  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      175  464582.9937436851      
a312f2fa-e129-4ec8-8591-a4a514762331 82      176  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      177  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      178  557499.5924924221      
a312f2fa-e129-4ec8-8591-a4a514762331 82      179  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      180  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      181  1.1614574843592096e+07 
a312f2fa-e129-4ec8-8591-a4a514762331 82      182  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      183  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      184  464582.9937436851      
a312f2fa-e129-4ec8-8591-a4a514762331 82      185  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      186  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      187  557499.5924924221      
a312f2fa-e129-4ec8-8591-a4a514762331 82      188  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      189  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      190  9.756242868617374e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      191  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      192  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      193  2.1370817712209513e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      194  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      195  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      196  557499.5924924221      
a312f2fa-e129-4ec8-8591-a4a514762331 82      197  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      198  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      199  9.570409671119902e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      200  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      201  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      202  743332.7899898961      
a312f2fa-e129-4ec8-8591-a4a514762331 82      203  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      204  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      205  2.7874979624621104e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      206  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      207  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      208  9.291659874873694e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      209  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      210  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      211  743332.7899898961      
a312f2fa-e129-4ec8-8591-a4a514762331 82      212  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      213  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      214  929165.9874873701      
a312f2fa-e129-4ec8-8591-a4a514762331 82      215  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      216  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      217  1.1335825047345888e+07 
a312f2fa-e129-4ec8-8591-a4a514762331 82      218  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      219  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      220  743332.7899898961      
a312f2fa-e129-4ec8-8591-a4a514762331 82      221  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      222  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      223  929165.9874873701      
a312f2fa-e129-4ec8-8591-a4a514762331 82      224  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      225  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      226  9.477493072371166e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      227  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      228  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      229  2.9733311599595845e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      230  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      231  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      232  929165.9874873701      
a312f2fa-e129-4ec8-8591-a4a514762331 82      233  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      234  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      235  9.198743276124958e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      236  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      237  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      238  1.1149991849848442e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      239  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      240  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      241  2.6016647649646364e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      242  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      243  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      244  9.012910078627486e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      245  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      246  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      247  1.1149991849848442e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      248  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      249  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      250  1.2079157837335812e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      251  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      252  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      253  1.0964158652350944e+07 
a312f2fa-e129-4ec8-8591-a4a514762331 82      254  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      255  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      256  1.1149991849848442e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      257  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      258  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      259  1.2079157837335812e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      260  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      261  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      262  9.105826677376222e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      263  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      264  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      265  2.7874979624621104e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      266  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      267  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      268  1.2079157837335812e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      269  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      270  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      271  8.91999347987875e+06   
a312f2fa-e129-4ec8-8591-a4a514762331 82      272  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      273  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      274  1.3937489812310552e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      275  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      276  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      277  3.9954137461956916e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      278  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      279  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      280  8.641243683632541e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      281  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      282  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      283  1.3937489812310552e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      284  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      285  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      286  1.6724987774772663e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      287  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      288  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      289  1.0127909263612319e+07 
a312f2fa-e129-4ec8-8591-a4a514762331 82      290  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      291  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      292  1.3937489812310552e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      293  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      294  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      295  1.6724987774772663e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      296  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      297  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      298  8.734160282381278e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      299  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      300  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      301  3.6237473512007436e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      302  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      303  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      304  1.6724987774772663e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      305  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      306  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      307  8.45541048613507e+06   
a312f2fa-e129-4ec8-8591-a4a514762331 82      308  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      309  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      310  1.7654153762260033e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      311  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      312  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      313  3.9024971474469546e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      314  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      315  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      316  8.269577288637594e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      317  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      318  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      319  1.7654153762260033e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      320  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      321  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      322  2.0441651724722143e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      323  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      324  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      325  1.0220825862361055e+07 
a312f2fa-e129-4ec8-8591-a4a514762331 82      326  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      327  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      328  1.7654153762260033e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      329  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      330  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      331  2.0441651724722143e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      332  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      333  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      334  8.362493887386331e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      335  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      336  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      337  3.4379141537032695e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      338  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      339  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      340  2.0441651724722143e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      341  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      342  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      343  8.176660689888857e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      344  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      345  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      346  2.0441651724722143e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      347  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      348  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      349  4.274163542441903e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      350  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      351  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      352  7.897910893642646e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      353  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      354  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      355  2.0441651724722143e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      356  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      357  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      358  2.4158315674671624e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      359  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      360  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      361  9.942076066114847e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      362  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      363  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      364  2.0441651724722143e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      365  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      366  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      367  2.4158315674671624e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      368  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      369  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      370  8.08374409114012e+06   
a312f2fa-e129-4ec8-8591-a4a514762331 82      371  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      372  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      373  4.274163542441903e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      374  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      375  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      376  2.4158315674671624e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      377  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      378  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      379  7.804994294893909e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      380  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      381  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      382  2.4158315674671624e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      383  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      384  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      385  4.0883303449444287e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      386  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      387  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      388  7.619161097396435e+06  
a312f2fa-e129-4ec8-8591-a4a514762331 82      389  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      390  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      391  2.4158315674671624e+06 
a312f2fa-e129-4ec8-8591-a4a514762331 82      392  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      393  0                      
a312f2fa-e129-4ec8-8591-a4a514762331 82      394  2.6945813637133734e+06 
