SimId                                AgentId Time Value                  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      270  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      271  1.2081614403251184e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      272  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      273  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      274  1.887752250507997e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      275  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      276  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      277  5.411556451456255e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      278  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      279  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      280  1.1704063953149583e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      281  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      282  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      283  1.887752250507997e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      284  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      285  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      286  2.2653027006095964e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      287  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      288  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      289  1.3717666353691455e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      290  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      291  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      292  1.887752250507997e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      293  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      294  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      295  2.2653027006095964e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      296  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      297  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      298  1.182991410318345e+07  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      299  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      300  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      301  4.908155851320791e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      302  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      303  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      304  2.2653027006095964e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      305  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      306  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      307  1.145236365308185e+07  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      308  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      309  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      310  2.391152850643463e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      311  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      312  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      313  5.285706301422389e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      314  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      315  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      316  1.1200663353014115e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      317  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      318  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      319  2.391152850643463e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      320  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      321  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      322  2.7687033007450625e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      323  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      324  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      325  1.3843516503725322e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      326  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      327  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      328  2.391152850643463e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      329  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      330  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      331  2.7687033007450625e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      332  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      333  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      334  1.1326513503047982e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      335  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      336  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      337  4.656455551253059e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      338  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      339  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      340  2.7687033007450625e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      341  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      342  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      343  1.1074813202980248e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      344  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      345  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      346  2.7687033007450625e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      347  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      348  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      349  5.789106901557853e+06  
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      350  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      351  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      352  1.0697262752878647e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      353  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      354  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      355  2.7687033007450625e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      356  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      357  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      358  3.2721039008805286e+06 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      359  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      360  0                      
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      361  1.3465966053623721e+07 
f4ce16a0-e51d-4736-919a-ec7e24b76fad 93      362  0                      
